customer_id,total_spent,number_of_orders,days_since_last_purchase,avg_order_value,customer_segment,churned
CUST_00140,117.82,2,22,58.91,Medium Value,0
CUST_03645,117.82,2,109,58.91,Medium Value,0
CUST_01286,117.65,2,22,58.83,Medium Value,0
CUST_08454,117.52,2,27,58.76,Medium Value,0
CUST_01087,117.46,2,43,58.73,Medium Value,0
CUST_05552,117.46,2,44,58.73,Medium Value,0
CUST_06708,117.44,2,22,58.72,Medium Value,0
CUST_10339,117.43,2,146,58.72,Medium Value,0
CUST_02757,117.26,2,25,58.63,Medium Value,0
CUST_00474,117.21,2,72,58.61,Medium Value,0
CUST_00229,117.2,2,4,58.6,Medium Value,1
CUST_06136,117.11,2,56,58.56,Medium Value,0
CUST_11476,117.09,2,2,58.55,Medium Value,0
CUST_01766,116.88,2,31,58.44,Medium Value,0
CUST_01963,116.87,2,10,58.44,Medium Value,0
CUST_10465,116.58,2,27,58.29,Medium Value,0
CUST_02841,116.48,2,2,58.24,Medium Value,0
CUST_07588,116.46,2,10,58.23,Medium Value,0
CUST_09560,116.36,2,12,58.18,Medium Value,0
CUST_09229,116.28,2,16,58.14,Medium Value,0
CUST_03259,115.37,2,2,57.69,Medium Value,0
CUST_06251,115.37,2,23,57.69,Medium Value,0
CUST_08816,115.33,2,24,57.67,Medium Value,0
CUST_11731,115.28,2,69,57.64,Medium Value,1
CUST_10536,115.03,2,19,57.52,Medium Value,0
CUST_11718,114.84,2,30,57.42,Medium Value,0
CUST_00083,114.72,2,29,57.36,Medium Value,0
CUST_11659,114.59,2,44,57.3,Medium Value,0
CUST_07701,114.4,2,44,57.2,Medium Value,0
CUST_10590,114.25,2,140,57.13,Medium Value,1
CUST_04852,114.2,2,29,57.1,Medium Value,0
CUST_11438,113.96,2,15,56.98,Medium Value,1
CUST_09490,113.95,2,1,56.98,Medium Value,1
CUST_04310,113.82,2,1,56.91,Medium Value,0
CUST_05708,113.73,2,80,56.87,Medium Value,0
CUST_00581,113.47,2,11,56.74,Medium Value,0
CUST_09969,113.45,2,70,56.73,Medium Value,0
CUST_07553,113.28,2,27,56.64,Medium Value,0
CUST_07333,113.21,2,19,56.61,Medium Value,1
CUST_07216,112.99,2,37,56.5,Medium Value,0
CUST_10799,112.85,2,65,56.43,Medium Value,1
CUST_04352,112.64,2,14,56.32,Medium Value,1
CUST_06582,112.62,2,193,56.31,Medium Value,1
CUST_02598,112.59,2,43,56.3,Medium Value,0
CUST_09741,112.48,2,112,56.24,Medium Value,1
CUST_07428,112.38,2,26,56.19,Medium Value,0
CUST_05868,112.08,2,90,56.04,Medium Value,0
CUST_10035,111.95,2,79,55.98,Medium Value,0
CUST_03836,111.68,2,22,55.84,Medium Value,0
CUST_09092,111.67,2,46,55.84,Medium Value,0
CUST_09220,111.61,2,16,55.81,Medium Value,0
CUST_08449,111.55,2,21,55.78,Medium Value,1
CUST_09694,111.47,2,34,55.74,Medium Value,0
CUST_05825,111.07,2,3,55.54,Medium Value,0
CUST_07341,111.01,2,23,55.51,Medium Value,1
CUST_09475,110.78,2,4,55.39,Medium Value,0
CUST_03831,110.65,2,16,55.33,Medium Value,0
CUST_03564,110.4,2,33,55.2,Medium Value,1
CUST_00628,110.36,2,1,55.18,Medium Value,1
CUST_05697,110.19,2,9,55.1,Medium Value,0
CUST_09648,110.07,2,48,55.04,Medium Value,0
CUST_08586,110.01,2,15,55.01,Medium Value,0
CUST_01518,109.98,2,166,54.99,Medium Value,0
CUST_10127,109.92,2,37,54.96,Medium Value,0
CUST_09703,109.46,2,74,54.73,Medium Value,0
CUST_06234,109.26,2,18,54.63,Medium Value,0
CUST_07730,109.16,2,36,54.58,Medium Value,1
CUST_00196,108.96,2,62,54.48,Medium Value,0
CUST_07616,108.67,2,5,54.34,Medium Value,0
CUST_05127,108.63,2,15,54.32,Medium Value,0
CUST_08216,108.6,2,8,54.3,Medium Value,0
CUST_03098,108.58,2,12,54.29,Medium Value,0
CUST_00139,108.55,2,17,54.28,Medium Value,0
CUST_02149,108.38,2,18,54.19,Medium Value,0
CUST_04537,108.26,2,29,54.13,Medium Value,0
CUST_01085,108.2,2,12,54.1,Medium Value,0
CUST_07460,108.05,2,85,54.03,Medium Value,0
CUST_09292,107.96,2,4,53.98,Medium Value,0
CUST_04125,107.94,2,17,53.97,Medium Value,0
CUST_05772,107.94,2,6,53.97,Medium Value,0
CUST_04057,107.91,2,59,53.96,Medium Value,0
CUST_04307,107.73,2,4,53.87,Medium Value,0
CUST_09781,107.41,2,2,53.71,Medium Value,1
CUST_00620,107.32,2,4,53.66,Medium Value,0
CUST_03120,107.14,2,1,53.57,Medium Value,0
CUST_10923,106.96,2,91,53.48,Medium Value,1
CUST_03063,106.86,2,6,53.43,Medium Value,1
CUST_01817,106.73,2,20,53.37,Medium Value,0
CUST_05395,106.73,2,11,53.37,Medium Value,0
CUST_09941,106.73,2,9,53.37,Medium Value,1
CUST_06920,106.7,2,45,53.35,Medium Value,0
CUST_06935,106.68,2,67,53.34,Medium Value,1
CUST_02255,106.67,2,142,53.34,Medium Value,1
CUST_02185,106.22,2,47,53.11,Medium Value,0
CUST_01801,106.21,2,3,53.11,Medium Value,0
CUST_10869,106.19,2,47,53.1,Medium Value,0
CUST_07740,106.16,2,30,53.08,Medium Value,0
CUST_02842,106.03,2,63,53.02,Medium Value,0
CUST_00911,105.65,2,68,52.83,Medium Value,0
CUST_06212,105.59,2,8,52.8,Medium Value,0
CUST_11695,105.43,2,22,52.72,Medium Value,0
CUST_10508,105,2,1,52.5,Medium Value,0
CUST_10179,104.6,2,0,52.3,Medium Value,0
CUST_04980,104.52,2,57,52.26,Medium Value,0
CUST_07979,104.31,2,22,52.16,Medium Value,0
CUST_01785,104.15,2,25,52.08,Medium Value,0
CUST_01110,104.02,2,11,52.01,Medium Value,0
CUST_07927,103.66,2,33,51.83,Medium Value,0
CUST_06813,103.65,2,3,51.83,Medium Value,0
CUST_02341,103.54,2,7,51.77,Medium Value,0
CUST_04974,103.28,2,0,51.64,Medium Value,0
CUST_03696,103.08,2,66,51.54,Medium Value,0
CUST_03661,103,2,23,51.5,Medium Value,0
CUST_01818,102.86,2,0,51.43,Medium Value,0
CUST_05262,102.78,2,10,51.39,Medium Value,0
CUST_01217,102.77,2,6,51.39,Medium Value,1
CUST_11295,102.76,2,23,51.38,Medium Value,0
CUST_00436,102.66,2,10,51.33,Medium Value,0
CUST_05965,102.51,2,25,51.26,Medium Value,1
CUST_07360,102.15,2,81,51.08,Medium Value,0
CUST_07347,101.97,2,45,50.99,Medium Value,0
CUST_06178,101.94,2,22,50.97,Medium Value,0
CUST_05255,101.89,2,51,50.95,Medium Value,0
CUST_00821,101.73,2,26,50.87,Medium Value,0
CUST_03458,101.5,2,30,50.75,Medium Value,1
CUST_00263,101.38,2,54,50.69,Medium Value,0
CUST_00605,101.32,2,18,50.66,Medium Value,0
CUST_10752,101.32,2,14,50.66,Medium Value,0
CUST_09469,101.29,2,26,50.65,Medium Value,0
CUST_07714,101.18,2,37,50.59,Medium Value,0
CUST_10626,101.16,2,11,50.58,Medium Value,0
CUST_06388,100.93,2,58,50.47,Medium Value,0
CUST_11491,100.76,2,38,50.38,Medium Value,0
CUST_02990,100.73,2,1,50.37,Medium Value,0
CUST_02358,100.6,2,4,50.3,Medium Value,0
CUST_10376,100.55,2,57,50.28,Medium Value,0
CUST_10067,100.51,2,0,50.26,Medium Value,0
CUST_05280,100.37,2,2,50.19,Medium Value,1
CUST_02462,100.11,2,43,50.06,Medium Value,0
CUST_09002,99.96,2,29,49.98,Low Value,1
CUST_11948,99.82,2,66,49.91,Low Value,0
CUST_11891,99.79,2,1,49.9,Low Value,0
CUST_10171,99.69,2,2,49.85,Low Value,0
CUST_09997,99.68,2,5,49.84,Low Value,0
CUST_01995,99.65,2,16,49.83,Low Value,0
CUST_03992,99.65,2,3,49.83,Low Value,1
CUST_04115,99.48,2,7,49.74,Low Value,0
CUST_11333,99.39,2,13,49.7,Low Value,1
CUST_10461,99.27,2,30,49.64,Low Value,0
CUST_01055,99.24,2,29,49.62,Low Value,0
CUST_10661,98.93,2,19,49.47,Low Value,0
CUST_02944,98.78,2,17,49.39,Low Value,0
CUST_09074,98.71,2,122,49.36,Low Value,1
CUST_07418,98.62,2,51,49.31,Low Value,0
CUST_11206,98.45,2,25,49.23,Low Value,0
CUST_04254,98.39,2,105,49.2,Low Value,1
CUST_06833,98.36,2,11,49.18,Low Value,0
CUST_00118,98.19,2,44,49.1,Low Value,0
CUST_05191,98.16,2,28,49.08,Low Value,0
CUST_00740,98.09,2,4,49.05,Low Value,0
CUST_05923,98.02,2,23,49.01,Low Value,0
CUST_01866,98.01,2,34,49.01,Low Value,1
CUST_00271,97.96,2,15,48.98,Low Value,0
CUST_02211,97.9,2,25,48.95,Low Value,1
CUST_01306,97.85,2,36,48.93,Low Value,0
CUST_02531,97.79,2,18,48.9,Low Value,0
CUST_08803,97.75,2,36,48.88,Low Value,1
CUST_01581,97.62,2,0,48.81,Low Value,1
CUST_08164,97.41,2,16,48.71,Low Value,0
CUST_10550,97.15,2,10,48.58,Low Value,0
CUST_11505,97.14,2,28,48.57,Low Value,0
CUST_04488,97.13,2,22,48.57,Low Value,0
CUST_02228,96.96,2,104,48.48,Low Value,1
CUST_02744,96.95,2,12,48.48,Low Value,0
CUST_09035,96.77,2,92,48.39,Low Value,1
CUST_07193,96.56,2,46,48.28,Low Value,0
CUST_05851,96.48,2,25,48.24,Low Value,0
CUST_05067,96.4,2,59,48.2,Low Value,0
CUST_11863,96.22,2,1,48.11,Low Value,0
CUST_01678,96.15,2,3,48.08,Low Value,1
CUST_09006,96.1,2,28,48.05,Low Value,0
CUST_03904,96.09,2,18,48.05,Low Value,0
CUST_01375,95.93,2,20,47.97,Low Value,0
CUST_10330,95.8,2,8,47.9,Low Value,1
CUST_07518,95.75,2,21,47.88,Low Value,0
CUST_06989,95.7,2,1,47.85,Low Value,0
CUST_01379,95.68,2,19,47.84,Low Value,0
CUST_10412,95.48,2,9,47.74,Low Value,0
CUST_02900,95.43,2,2,47.72,Low Value,0
CUST_09663,95.32,2,33,47.66,Low Value,0
CUST_05142,95.22,2,16,47.61,Low Value,0
CUST_07805,95.12,2,17,47.56,Low Value,0
CUST_02737,95.1,2,13,47.55,Low Value,0
CUST_11825,94.98,2,14,47.49,Low Value,0
CUST_08005,94.95,2,16,47.48,Low Value,0
CUST_06707,94.9,2,78,47.45,Low Value,0
CUST_05864,94.86,2,30,47.43,Low Value,0
CUST_09719,94.67,2,7,47.34,Low Value,0
CUST_07366,94.62,2,15,47.31,Low Value,1
CUST_08726,94.51,2,53,47.26,Low Value,0
CUST_02230,94.29,2,42,47.15,Low Value,0
CUST_08600,94.28,2,13,47.14,Low Value,1
CUST_09994,94.14,2,10,47.07,Low Value,0
CUST_07480,94.08,2,1,47.04,Low Value,0
CUST_02638,94.07,2,27,47.04,Low Value,0
CUST_06536,94.07,2,18,47.04,Low Value,0
CUST_11164,93.98,2,1,46.99,Low Value,0
CUST_11283,93.98,2,7,46.99,Low Value,0
CUST_10829,93.8,2,62,46.9,Low Value,0
CUST_08382,93.66,2,29,46.83,Low Value,0
CUST_10449,93.62,2,17,46.81,Low Value,0
CUST_06450,93.37,2,33,46.69,Low Value,0
CUST_09698,93.29,2,19,46.65,Low Value,0
CUST_10013,93.15,2,17,46.58,Low Value,0
CUST_03470,93.08,2,20,46.54,Low Value,0
CUST_00187,92.81,2,74,46.41,Low Value,0
CUST_11836,92.8,2,0,46.4,Low Value,0
CUST_01529,92.57,2,18,46.29,Low Value,0
CUST_07163,92.49,2,12,46.25,Low Value,0
CUST_09142,92.42,2,37,46.21,Low Value,0
CUST_09958,92.11,2,30,46.06,Low Value,0
CUST_10069,92.09,2,29,46.05,Low Value,0
CUST_10389,92.06,2,16,46.03,Low Value,1
CUST_03140,91.9,2,12,45.95,Low Value,0
CUST_04030,91.82,2,20,45.91,Low Value,0
CUST_10527,91.63,2,3,45.82,Low Value,0
CUST_00681,91.58,2,98,45.79,Low Value,0
CUST_04691,91.56,2,7,45.78,Low Value,0
CUST_00526,91.55,2,27,45.78,Low Value,0
CUST_01227,91.51,2,38,45.76,Low Value,1
CUST_01799,91.5,2,4,45.75,Low Value,0
CUST_04944,91.43,2,67,45.72,Low Value,0
CUST_01542,91.41,2,63,45.71,Low Value,1
CUST_00988,91.4,2,26,45.7,Low Value,0
CUST_01975,91.33,2,8,45.67,Low Value,0
CUST_02630,91.29,2,1,45.65,Low Value,0
CUST_05394,91.29,2,0,45.65,Low Value,0
CUST_00603,91.25,2,5,45.63,Low Value,0
CUST_03261,91.25,2,52,45.63,Low Value,0
CUST_06509,91.18,2,13,45.59,Low Value,0
CUST_04083,91.13,2,74,45.57,Low Value,0
CUST_09108,91.12,2,11,45.56,Low Value,0
CUST_04996,91.07,2,36,45.54,Low Value,0
CUST_01332,91,2,29,45.5,Low Value,0
CUST_02271,91,2,23,45.5,Low Value,1
CUST_11159,90.99,2,56,45.5,Low Value,0
CUST_06504,90.92,2,10,45.46,Low Value,0
CUST_04399,90.9,2,26,45.45,Low Value,1
CUST_02988,90.48,2,13,45.24,Low Value,0
CUST_01830,90.43,2,47,45.22,Low Value,1
CUST_01598,90.23,2,9,45.12,Low Value,0
CUST_03772,90.08,2,18,45.04,Low Value,0
CUST_10209,89.99,2,5,45,Low Value,1
CUST_02419,89.69,2,21,44.85,Low Value,0
CUST_01534,89.37,2,12,44.69,Low Value,0
CUST_02763,89.25,2,100,44.63,Low Value,1
CUST_08970,88.73,2,4,44.37,Low Value,0
CUST_08089,88.62,2,8,44.31,Low Value,0
CUST_07386,88.48,2,131,44.24,Low Value,1
CUST_06048,88.36,2,11,44.18,Low Value,1
CUST_07541,88.27,2,36,44.14,Low Value,0
CUST_10549,88.01,2,18,44.01,Low Value,0
CUST_11675,87.94,2,51,43.97,Low Value,0
CUST_00863,87.92,2,2,43.96,Low Value,1
CUST_00376,87.84,2,28,43.92,Low Value,0
CUST_10011,87.69,2,52,43.85,Low Value,0
CUST_00028,87.68,2,45,43.84,Low Value,1
CUST_06798,87.5,2,4,43.75,Low Value,0
CUST_01696,87.42,2,11,43.71,Low Value,0
CUST_11197,87.24,2,1,43.62,Low Value,0
CUST_00512,87.22,2,36,43.61,Low Value,0
CUST_02205,87.05,2,45,43.53,Low Value,1
CUST_11532,87.02,2,14,43.51,Low Value,0
CUST_09445,86.9,2,19,43.45,Low Value,0
CUST_05422,86.89,2,2,43.45,Low Value,0
CUST_08070,86.86,2,53,43.43,Low Value,0
CUST_00326,86.83,2,11,43.42,Low Value,1
CUST_09503,86.71,2,21,43.36,Low Value,0
CUST_07874,86.69,2,29,43.35,Low Value,0
CUST_07186,86.67,2,94,43.34,Low Value,1
CUST_08613,86.66,2,35,43.33,Low Value,0
CUST_02268,86.55,2,67,43.28,Low Value,0
CUST_04499,86.5,2,91,43.25,Low Value,1
CUST_10779,86.42,2,5,43.21,Low Value,0
CUST_11592,86.4,2,14,43.2,Low Value,1
CUST_09598,86.36,2,45,43.18,Low Value,0
CUST_05572,86.3,2,83,43.15,Low Value,1
CUST_00220,86.28,2,25,43.14,Low Value,0
CUST_01711,86.27,2,43,43.14,Low Value,0
CUST_03903,86.27,2,3,43.14,Low Value,0
CUST_08222,86.09,2,18,43.05,Low Value,0
CUST_01160,86.05,2,25,43.03,Low Value,0
CUST_06756,85.82,2,24,42.91,Low Value,0
CUST_10158,85.82,2,51,42.91,Low Value,0
CUST_11417,85.56,2,34,42.78,Low Value,0
CUST_06841,85.55,2,28,42.78,Low Value,0
CUST_00003,85.49,2,28,42.75,Low Value,0
CUST_11768,85.26,2,26,42.63,Low Value,0
CUST_06141,85.16,2,22,42.58,Low Value,0
CUST_10642,85.13,2,29,42.57,Low Value,0
CUST_11842,84.88,2,23,42.44,Low Value,0
CUST_06800,84.84,2,84,42.42,Low Value,0
CUST_10140,84.71,2,3,42.36,Low Value,1
CUST_10868,84.63,2,28,42.32,Low Value,0
CUST_06455,84.46,2,2,42.23,Low Value,0
CUST_07720,84.41,2,7,42.21,Low Value,0
CUST_08186,84.41,2,2,42.21,Low Value,0
CUST_05468,84.29,2,5,42.15,Low Value,0
CUST_01128,84.19,2,34,42.1,Low Value,0
CUST_02010,84.15,2,29,42.08,Low Value,0
CUST_11128,84.15,2,12,42.08,Low Value,0
CUST_11752,84.12,2,8,42.06,Low Value,0
CUST_11189,84.03,2,2,42.02,Low Value,0
CUST_08917,83.8,2,50,41.9,Low Value,0
CUST_05649,83.77,2,5,41.89,Low Value,0
CUST_03142,83.61,2,18,41.81,Low Value,0
CUST_00654,83.6,2,90,41.8,Low Value,0
CUST_05718,83.54,2,20,41.77,Low Value,0
CUST_03479,83.53,2,15,41.77,Low Value,0
CUST_05598,83.45,2,3,41.73,Low Value,0
CUST_02031,83.44,2,8,41.72,Low Value,0
CUST_06825,83.36,2,2,41.68,Low Value,0
CUST_10534,83.29,2,12,41.65,Low Value,0
CUST_03783,83.21,2,14,41.61,Low Value,0
CUST_05729,83.17,2,24,41.59,Low Value,0
CUST_10790,83.11,2,0,41.56,Low Value,0
CUST_07931,83,2,16,41.5,Low Value,0
CUST_01052,82.95,2,11,41.48,Low Value,0
CUST_11936,82.68,2,10,41.34,Low Value,0
CUST_11805,82.67,2,25,41.34,Low Value,0
CUST_05635,82.64,2,6,41.32,Low Value,0
CUST_01123,82.18,2,17,41.09,Low Value,0
CUST_05120,82.11,2,3,41.06,Low Value,0
CUST_08792,82.05,2,70,41.03,Low Value,0
CUST_05786,82,2,13,41,Low Value,0
CUST_06683,81.89,2,6,40.95,Low Value,0
CUST_00477,81.8,2,7,40.9,Low Value,0
CUST_06067,81.76,2,54,40.88,Low Value,0
CUST_10959,81.72,2,16,40.86,Low Value,0
CUST_00038,81.68,2,3,40.84,Low Value,1
CUST_02408,81.64,2,3,40.82,Low Value,0
CUST_11008,81.55,2,31,40.78,Low Value,0
CUST_08316,81.31,2,140,40.66,Low Value,1
CUST_11772,81.21,2,6,40.61,Low Value,0
CUST_03409,81.02,2,31,40.51,Low Value,0
CUST_11188,81.01,2,11,40.51,Low Value,0
CUST_11407,80.99,2,20,40.5,Low Value,0
CUST_06202,80.98,2,32,40.49,Low Value,0
CUST_05121,80.84,2,0,40.42,Low Value,0
CUST_08858,80.84,2,7,40.42,Low Value,0
CUST_04146,80.8,2,27,40.4,Low Value,0
CUST_10851,80.72,2,1,40.36,Low Value,0
CUST_05143,80.68,2,58,40.34,Low Value,0
CUST_10497,80.66,2,24,40.33,Low Value,0
CUST_03894,80.58,2,40,40.29,Low Value,0
CUST_11591,80.31,2,3,40.16,Low Value,0
CUST_01607,80.09,2,70,40.05,Low Value,0
CUST_10056,80.05,2,36,40.03,Low Value,0
CUST_01781,80,2,20,40,Low Value,1
CUST_03586,79.87,2,8,39.94,Low Value,0
CUST_02054,79.74,2,4,39.87,Low Value,1
CUST_09400,79.67,2,34,39.84,Low Value,0
CUST_03907,79.66,2,129,39.83,Low Value,0
CUST_05609,79.66,2,0,39.83,Low Value,0
CUST_05806,79.6,2,24,39.8,Low Value,0
CUST_06577,79.55,2,28,39.78,Low Value,0
CUST_10443,79.54,2,15,39.77,Low Value,0
CUST_07910,79.53,2,7,39.77,Low Value,1
CUST_04588,79.43,2,35,39.72,Low Value,0
CUST_07555,79.33,2,16,39.67,Low Value,1
CUST_07085,79.32,2,15,39.66,Low Value,0
CUST_04945,79.27,2,41,39.64,Low Value,1
CUST_08760,79.26,2,41,39.63,Low Value,0
CUST_11021,79.14,2,12,39.57,Low Value,0
CUST_05535,79.12,2,58,39.56,Low Value,1
CUST_11227,78.97,2,51,39.49,Low Value,0
CUST_11427,78.94,2,27,39.47,Low Value,0
CUST_00706,78.89,2,33,39.45,Low Value,0
CUST_11747,78.83,2,25,39.42,Low Value,0
CUST_04351,78.56,2,39,39.28,Low Value,0
CUST_07913,78.56,2,3,39.28,Low Value,0
CUST_04312,78.41,2,38,39.21,Low Value,0
CUST_02359,78.05,2,77,39.03,Low Value,0
CUST_08085,78.05,2,29,39.03,Low Value,0
CUST_05150,78.04,2,16,39.02,Low Value,0
CUST_02018,77.98,2,65,38.99,Low Value,1
CUST_11268,77.97,2,16,38.99,Low Value,0
CUST_07800,77.89,2,89,38.95,Low Value,1
CUST_11157,77.84,2,12,38.92,Low Value,0
CUST_10759,77.53,2,93,38.77,Low Value,1
CUST_03962,77.44,2,12,38.72,Low Value,0
CUST_07067,77.1,2,24,38.55,Low Value,0
CUST_05962,77.01,2,31,38.51,Low Value,1
CUST_10441,76.93,2,3,38.47,Low Value,0
CUST_09811,76.86,2,11,38.43,Low Value,0
CUST_05039,76.72,2,31,38.36,Low Value,0
CUST_11000,76.52,2,0,38.26,Low Value,1
CUST_08495,76.27,2,6,38.14,Low Value,0
CUST_04790,76.25,2,22,38.13,Low Value,0
CUST_04482,76.2,2,45,38.1,Low Value,0
CUST_00086,76.12,2,8,38.06,Low Value,1
CUST_06408,76.12,2,32,38.06,Low Value,0
CUST_11120,76.07,2,101,38.04,Low Value,1
CUST_08359,76.03,2,2,38.02,Low Value,1
CUST_01084,75.89,2,50,37.95,Low Value,0
CUST_10950,75.79,2,9,37.9,Low Value,0
CUST_01867,75.76,2,29,37.88,Low Value,0
CUST_00828,75.73,2,28,37.87,Low Value,1
CUST_10872,75.65,2,45,37.83,Low Value,0
CUST_02394,75.48,2,3,37.74,Low Value,1
CUST_09125,75.22,2,3,37.61,Low Value,0
CUST_06106,75,2,7,37.5,Low Value,0
CUST_02675,74.87,2,95,37.44,Low Value,1
CUST_03282,74.76,2,11,37.38,Low Value,0
CUST_09711,74.69,2,106,37.35,Low Value,1
CUST_10647,74.65,2,8,37.33,Low Value,0
CUST_11538,74.59,2,38,37.3,Low Value,0
CUST_06998,74.55,2,31,37.28,Low Value,0
CUST_04041,74.52,2,34,37.26,Low Value,0
CUST_11090,74.32,2,4,37.16,Low Value,0
CUST_11730,73.9,2,48,36.95,Low Value,0
CUST_11681,73.79,2,20,36.9,Low Value,0
CUST_02056,73.71,2,81,36.86,Low Value,0
CUST_06163,73.44,2,12,36.72,Low Value,1
CUST_09749,73.44,2,51,36.72,Low Value,0
CUST_01235,73.38,2,45,36.69,Low Value,0
CUST_03774,73.34,2,60,36.67,Low Value,0
CUST_02050,73.17,2,0,36.59,Low Value,0
CUST_01698,72.62,2,0,36.31,Low Value,0
CUST_06675,72.45,2,25,36.23,Low Value,0
CUST_09608,72.4,2,18,36.2,Low Value,0
CUST_00888,72.24,2,23,36.12,Low Value,0
CUST_05240,72.22,2,2,36.11,Low Value,0
CUST_08121,71.99,2,5,36,Low Value,0
CUST_10388,71.97,2,37,35.99,Low Value,0
CUST_00156,71.92,2,16,35.96,Low Value,0
CUST_05801,71.92,2,15,35.96,Low Value,0
CUST_10204,71.83,2,79,35.92,Low Value,0
CUST_06262,71.74,2,1,35.87,Low Value,0
CUST_05990,71.72,2,101,35.86,Low Value,1
CUST_04492,71.67,2,22,35.84,Low Value,0
CUST_00167,71.57,2,59,35.79,Low Value,0
CUST_00373,71.54,2,17,35.77,Low Value,1
CUST_01588,71.11,2,12,35.56,Low Value,0
CUST_01910,71.1,2,16,35.55,Low Value,0
CUST_05616,71.1,2,22,35.55,Low Value,0
CUST_09684,71.04,2,50,35.52,Low Value,0
CUST_06548,71,2,73,35.5,Low Value,0
CUST_09772,70.92,2,1,35.46,Low Value,0
CUST_11220,70.71,2,5,35.36,Low Value,0
CUST_10297,70.65,2,46,35.33,Low Value,0
CUST_01020,70.51,2,64,35.26,Low Value,0
CUST_08403,70.39,2,26,35.2,Low Value,0
CUST_02392,70.33,2,8,35.17,Low Value,1
CUST_06374,70.3,2,25,35.15,Low Value,0
CUST_08438,69.96,2,20,34.98,Low Value,0
CUST_10659,69.96,2,32,34.98,Low Value,0
CUST_03869,69.87,2,5,34.94,Low Value,0
CUST_04490,69.87,2,34,34.94,Low Value,1
CUST_07699,69.77,2,5,34.89,Low Value,0
CUST_02365,69.76,2,126,34.88,Low Value,0
CUST_00755,69.7,2,53,34.85,Low Value,0
CUST_09024,69.68,2,0,34.84,Low Value,1
CUST_00801,69.64,2,1,34.82,Low Value,0
CUST_03848,69.46,2,20,34.73,Low Value,0
CUST_05105,69.31,2,16,34.66,Low Value,0
CUST_04052,69.18,2,0,34.59,Low Value,0
CUST_10185,69.1,2,39,34.55,Low Value,0
CUST_02197,69.09,2,48,34.55,Low Value,0
CUST_08031,69.05,2,18,34.53,Low Value,0
CUST_09777,69.05,2,18,34.53,Low Value,0
CUST_10426,69.02,2,0,34.51,Low Value,1
CUST_01680,68.96,2,5,34.48,Low Value,0
CUST_09505,68.94,2,28,34.47,Low Value,0
CUST_02938,68.92,2,28,34.46,Low Value,0
CUST_06810,68.77,2,20,34.39,Low Value,0
CUST_08701,68.72,2,22,34.36,Low Value,0
CUST_04756,68.69,2,10,34.35,Low Value,0
CUST_02510,68.56,2,5,34.28,Low Value,0
CUST_07708,68.4,2,54,34.2,Low Value,0
CUST_01092,68.33,2,87,34.17,Low Value,0
CUST_07448,68.01,2,13,34.01,Low Value,0
CUST_01515,67.94,2,106,33.97,Low Value,1
CUST_04438,67.88,2,6,33.94,Low Value,0
CUST_07084,67.65,2,3,33.83,Low Value,0
CUST_10812,67.65,2,0,33.83,Low Value,0
CUST_10394,67.42,2,96,33.71,Low Value,1
CUST_09510,67.36,2,95,33.68,Low Value,1
CUST_06974,67.21,2,38,33.61,Low Value,1
CUST_05491,67.14,2,13,33.57,Low Value,0
CUST_01700,67.04,2,33,33.52,Low Value,0
CUST_10816,67.03,2,33,33.52,Low Value,0
CUST_01557,66.97,2,39,33.49,Low Value,0
CUST_09964,66.93,2,15,33.47,Low Value,0
CUST_04873,66.88,2,0,33.44,Low Value,0
CUST_01662,66.85,2,25,33.43,Low Value,0
CUST_05419,66.7,2,37,33.35,Low Value,0
CUST_00213,66.63,2,68,33.32,Low Value,0
CUST_07976,66.47,2,44,33.24,Low Value,0
CUST_05098,66.46,2,18,33.23,Low Value,0
CUST_02931,66.42,2,13,33.21,Low Value,0
CUST_11247,66.31,2,49,33.16,Low Value,0
CUST_05715,66.1,2,13,33.05,Low Value,0
CUST_03407,66.02,2,78,33.01,Low Value,0
CUST_00548,65.88,2,10,32.94,Low Value,0
CUST_00087,65.78,2,40,32.89,Low Value,0
CUST_01281,65.74,2,1,32.87,Low Value,0
CUST_02713,65.63,2,0,32.82,Low Value,0
CUST_02708,65.36,2,67,32.68,Low Value,0
CUST_11869,65.25,2,1,32.63,Low Value,0
CUST_11098,65.23,2,83,32.62,Low Value,0
CUST_00726,65.02,2,42,32.51,Low Value,0
CUST_00055,64.9,2,0,32.45,Low Value,0
CUST_10034,64.88,2,34,32.44,Low Value,0
CUST_00783,64.83,2,23,32.42,Low Value,0
CUST_03736,64.78,2,19,32.39,Low Value,0
CUST_06364,64.7,2,66,32.35,Low Value,0
CUST_11100,64.67,2,13,32.34,Low Value,0
CUST_06343,64.59,2,12,32.3,Low Value,0
CUST_09443,64.51,2,53,32.26,Low Value,0
CUST_05684,64.48,2,4,32.24,Low Value,0
CUST_10756,64.36,2,80,32.18,Low Value,0
CUST_02443,64.26,2,9,32.13,Low Value,0
CUST_08172,64.17,2,33,32.09,Low Value,1
CUST_01294,64.16,2,14,32.08,Low Value,0
CUST_09020,64.12,2,92,32.06,Low Value,1
CUST_11617,63.96,2,9,31.98,Low Value,0
CUST_06590,63.95,2,44,31.98,Low Value,0
CUST_02055,63.94,2,106,31.97,Low Value,1
CUST_03265,63.9,2,17,31.95,Low Value,0
CUST_10615,63.86,2,59,31.93,Low Value,0
CUST_05441,63.76,2,12,31.88,Low Value,0
